genotype	HEADER_SHAPES	area	hull-area	solidity	perimeter	width	height	longest_axis	center-of-mass-x	center-of-mass-y	hull_vertices	in_bounds	ellipse_center_x	ellipse_center_y	ellipse_major_axis	ellipse_minor_axis	ellipse_angle	ellipse_eccentricity	marker_area
Cq0001.00	SHAPES_DATA	3162.0	3170.0	0.997476340694	219.480228901	64	62	49	1529.57337128	2407.35325743	26	True	1529.54736328	2407.37866211	63.8977432251	61.3847808838	58.6522598267	0.277685189971	126885.0
Cq0001.00	SHAPES_DATA	2750.0	2758.5	0.996918615189	204.40916121	60	61	58	1921.99454545	2394.07054545	28	True	1922.01477051	2394.08764648	58.4915008545	58.3773803711	108.153312683	0.0624364898687	126885.0
Cq0001.00	SHAPES_DATA	3385.0	3373.0	1.0035576638	223.923879981	65	65	54	2083.37252585	2395.50339734	28	True	2083.35668945	2395.49023438	66.2873001099	63.3934020996	125.150184631	0.29224625652	126885.0
Cq0001.00	SHAPES_DATA	3294.0	3309.0	0.995466908432	227.622364283	65	66	66	2746.49514268	2387.8391014	23	True	2746.53417969	2387.8293457	65.9319229126	61.9993896484	145.357421875	0.340195753422	126885.0
Cq0001.00	SHAPES_DATA	3252.0	3260.5	0.997393037878	220.894442439	66	67	60	2341.25553506	2374.16512915	32	True	2341.27734375	2374.11987305	65.1753005981	62.2189216614	151.064682007	0.297763782533	126885.0
Cq0001.00	SHAPES_DATA	2636.0	2623.0	1.00495615707	196.752307057	56	60	51	1379.61267071	2370.1676783	22	True	1379.6138916	2370.14086914	58.9366340637	55.3166732788	29.350851059	0.345065066021	126885.0
Cq0001.00	SHAPES_DATA	3230.0	3215.5	1.00450940756	215.237588286	66	64	57	2461.28513932	2361.59256966	26	True	2461.30224609	2361.56298828	64.0342025757	62.5530319214	39.2286682129	0.213838303358	126885.0
Cq0001.00	SHAPES_DATA	3035.0	3019.5	1.00513330022	209.923879981	63	63	55	862.398682043	2355.49489292	26	True	862.379272461	2355.47070312	62.2401313782	60.5930900574	20.6586494446	0.228528130914	126885.0
Cq0001.00	SHAPES_DATA	2787.0	2764.0	1.00832127352	198.509666443	59	60	57	2955.88159311	2352.53821313	30	True	2955.88476562	2352.53320312	60.0629615784	57.4392662048	15.5559520721	0.292329748241	126885.0
Cq0001.00	SHAPES_DATA	2909.0	2955.5	0.984266621553	228.551296592	63	63	54	3058.75249227	2328.47920248	25	True	3058.73266602	2328.41552734	61.979259491	58.0807609558	161.53024292	0.349061146706	126885.0
Cq0001.00	SHAPES_DATA	1821.0	1813.0	1.00441257584	163.539103985	48	48	39	1103.60351455	2306.69796815	24	True	1103.60180664	2306.69995117	48.2681312561	46.4802207947	61.474029541	0.269648637536	126885.0
Cq0001.00	SHAPES_DATA	1826.0	1816.0	1.00550660793	162.610171676	49	49	48	1545.71631982	2299.01588171	26	True	1545.72509766	2299.01049805	49.4574241638	45.3901901245	37.5340309143	0.397128717994	126885.0
Cq0001.00	SHAPES_DATA	2125.0	2102.0	1.01094196004	174.367531061	49	55	43	3354.728	2301.10352941	22	True	3354.74560547	2301.10327148	54.9500694275	47.7425003052	17.2407684326	0.495103131638	126885.0
Cq0001.00	SHAPES_DATA	2411.0	2409.0	1.00083022001	188.40916121	56	57	57	1741.50020738	2301.12069681	27	True	1741.4979248	2301.18603516	55.9312057495	53.3892250061	164.832077026	0.298045530445	126885.0
Cq0001.00	SHAPES_DATA	2700.0	2687.5	1.00465116279	198.40916121	58	61	57	2688.54333333	2277.40111111	30	True	2688.53198242	2277.40356445	60.1411094666	55.5130577087	167.917373657	0.384687709244	126885.0
Cq0001.00	SHAPES_DATA	3509.0	3513.5	0.998719225843	230.551296592	67	71	70	2411.35907666	2267.55001425	28	True	2411.3605957	2267.58349609	67.2360229492	64.8728713989	13.8562364578	0.262790583503	126885.0
Cq0001.00	SHAPES_DATA	2667.0	2655.5	1.00433063453	197.580734134	60	58	52	1659.38245219	2261.90551181	28	True	1659.41455078	2261.88891602	58.8380088806	56.106552124	64.6945953369	0.301150376291	126885.0
Cq0001.00	SHAPES_DATA	2769.0	2770.0	0.99963898917	205.580734134	61	59	48	2928.29505237	2252.36944745	30	True	2928.34619141	2252.33081055	60.5234489441	56.8763275146	49.9650421143	0.3418889608	126885.0
Cq0001.00	SHAPES_DATA	2637.0	2625.0	1.00457142857	196.85281229	58	58	49	2117.59044369	2217.00265453	25	True	2117.58178711	2217.00878906	58.2216796875	56.063583374	3.1959426403	0.269740275637	126885.0
Cq0001.00	SHAPES_DATA	2557.0	2550.5	1.0025485199	190.85281229	58	57	46	2193.65701995	2212.96128275	26	True	2193.64379883	2212.94116211	57.2817153931	55.189704895	29.3475017548	0.26778546741	126885.0
Cq0001.00	SHAPES_DATA	2000.0	1984.0	1.00806451613	168.024385214	50	53	41	2636.9245	2159.26	29	True	2636.91894531	2159.26953125	51.0868988037	48.2293815613	6.11062908173	0.329757827164	126885.0
Cq0001.00	SHAPES_DATA	2811.0	2798.0	1.00464617584	204.85281229	60	59	58	2467.28424048	2160.59018143	28	True	2467.28979492	2160.61254883	59.7806091309	58.2035293579	97.8451004028	0.228180384568	126885.0
Cq0001.00	SHAPES_DATA	3129.0	3138.0	0.997131931166	218.651801825	64	64	54	1678.64493448	2142.82614254	26	True	1678.67602539	2142.79516602	63.5293922424	60.9550590515	59.2165489197	0.281783287783	126885.0
Cq0001.00	SHAPES_DATA	3346.0	3316.5	1.00889491934	217.923879981	64	65	55	527.439629408	2125.0167364	28	True	527.448547363	2125.01611328	65.1076049805	63.757522583	15.3290739059	0.202589121685	126885.0
Cq0001.00	SHAPES_DATA	2637.0	2630.0	1.00266159696	196.651801825	60	60	59	853.182783466	2110.40690178	29	True	853.240783691	2110.40576172	58.8332862854	55.6602783203	145.201156616	0.323968669143	126885.0
Cq0001.00	SHAPES_DATA	3067.0	3050.0	1.00557377049	212.651801825	62	64	49	1847.58819694	2096.46984023	28	True	1847.60668945	2096.43139648	62.8685073853	60.5073280334	165.114852905	0.271485345671	126885.0
Cq0001.00	SHAPES_DATA	3455.0	3470.0	0.995677233429	231.96551013	67	69	65	3224.25586107	2080.84370478	27	True	3224.22021484	2080.86865234	67.4097213745	63.8280754089	8.72473144531	0.321623860738	126885.0
